acc,congruency,response_time,subject_nr
82.96296296,inc,573,0
83.08823529,inc,868,0
83.21167883,inc,419,0
82.60869565,inc,587,0
82.73381295,inc,666,0
82.85714286,inc,1152,0
82.9787234,inc,593,0
83.09859155,inc,1113,0
83.21678322,inc,694,0
83.33333333,inc,571,0
83.44827586,neutral,1084,0
83.56164384,con,508,0
83.67346939,inc,485,0
83.10810811,inc,680,0
83.22147651,inc,749,0
83.33333333,inc,536,0
83.44370861,con,891,0
83.55263158,inc,643,0
83.66013072,inc,505,0
83.76623377,inc,547,0
83.87096774,inc,623,0
83.97435897,inc,861,0
84.07643312,inc,815,0
84.17721519,inc,627,0
84.27672956,inc,482,0
83.75,inc,387,0
83.95061728,con,834,0
84.04907975,con,524,0
84.14634146,con,837,0
84.24242424,neutral,476,0
84.3373494,inc,639,0
84.43113772,con,418,0
84.52380952,con,426,0
84.02366864,con,465,0
84.11764706,neutral,599,0
84.21052632,con,618,0
84.30232558,con,538,0
84.39306358,con,559,0
84.48275862,con,818,0
84.57142857,con,640,0
84.65909091,con,584,0
84.74576271,con,628,0
84.83146067,con,430,0
84.91620112,neutral,408,0
84.44444444,inc,563,0
83.97790055,con,760,0
84.06593407,con,907,0
84.15300546,con,490,0
84.23913043,con,656,0
84.32432432,con,454,0
84.40860215,con,505,0
84.49197861,con,563,0
84.57446809,neutral,490,0
84.65608466,con,756,0
84.73684211,con,481,0
84.81675393,con,699,0
84.89583333,con,476,0
84.97409326,inc,742,0
85.05154639,con,518,0
85.12820513,con,406,0
85.20408163,con,365,0
85.27918782,neutral,659,0
84.84848485,con,695,0
84.42211055,con,655,0
84.5,con,1020,0
84.57711443,con,680,0
84.65346535,con,572,0
84.72906404,con,806,0
84.80392157,inc,422,0
84.87804878,con,612,0
84.95145631,con,421,0
85.02415459,neutral,729,0
85.09615385,neutral,671,0
85.16746411,con,418,0
85.23809524,con,670,0
85.30805687,con,712,0
85.37735849,con,896,0
85.44600939,con,585,0
85.51401869,con,467,0
85.58139535,con,773,0
85.64814815,con,751,0
85.25345622,neutral,878,0
84.86238532,con,829,0
84.47488584,inc,674,0
84.54545455,con,706,0
84.61538462,con,658,0
84.68468468,con,559,0
84.75336323,con,583,0
84.82142857,con,388,0
84.88888889,con,441,0
84.95575221,neutral,798,0
85.02202643,inc,490,0
85.0877193,inc,375,0
85.15283843,con,420,0
85.2173913,con,866,0
85.28138528,con,682,0
85.34482759,con,515,0
85.40772532,con,402,0
85.47008547,con,653,0
85.53191489,con,660,0
85.59322034,con,757,0
85.65400844,inc,472,0
85.71428571,con,521,0
85.77405858,con,673,0
85.41666667,con,456,0
85.47717842,con,568,0
85.53719008,neutral,702,0
85.59670782,con,377,0
85.6557377,inc,488,0
85.71428571,con,694,0
85.36585366,con,480,0
85.42510121,con,858,0
85.48387097,con,509,0
85.54216867,con,640,0
85.2,con,607,0
85.25896414,con,601,0
85.31746032,con,533,0
85.37549407,con,424,0
85.43307087,con,601,0
85.49019608,con,627,0
85.546875,con,529,0
85.60311284,neutral,740,0
85.65891473,con,622,0
85.71428571,con,492,0
85.76923077,con,502,0
85.82375479,con,495,0
85.8778626,con,484,0
85.93155894,con,441,0
85.98484848,con,566,0
85.66037736,con,623,0
85.71428571,con,744,0
85.76779026,con,595,0
85.82089552,neutral,713,0
85.87360595,con,580,0
85.92592593,inc,805,0
85.97785978,con,370,0
86.02941176,inc,443,0
86.08058608,con,707,0
85.76642336,con,455,0
85.81818182,con,437,0
85.86956522,con,565,0
85.55956679,con,654,0
85.25179856,inc,656,0
85.3046595,con,836,0
85.35714286,con,1152,0
85.40925267,con,832,0
100,inc,1865,9
100,con,755,9
100,inc,963,9
100,inc,1016,9
100,con,690,9
100,inc,1478,9
100,con,941,9
100,con,1278,9
100,inc,860,9
100,con,711,9
100,neutral,866,9
100,neutral,966,9
100,inc,676,9
100,con,664,9
100,neutral,592,9
100,neutral,626,9
100,inc,685,9
100,con,758,9
100,neutral,1015,9
100,neutral,904,9
95.8333333333,neutral,760,9
96,con,721,9
96.1538461538,con,925,9
96.2962962963,neutral,900,9
96.4285714286,inc,1082,9
96.5517241379,inc,1223,9
96.6666666667,inc,698,9
96.7741935484,neutral,674,9
93.75,con,930,9
93.9393939394,neutral,895,9
94.1176470588,neutral,1682,9
94.2857142857,inc,739,9
94.4444444444,inc,1201,9
94.5945945946,con,663,9
94.7368421053,con,737,9
94.8717948718,neutral,733,9
95.1219512195,inc,1628,9
95.2380952381,inc,622,9
95.3488372093,inc,711,9
95.4545454545,inc,672,9
95.5555555556,inc,648,9
95.652173913,inc,518,9
95.7446808511,inc,653,9
95.8333333333,con,693,9
95.9183673469,inc,645,9
96,neutral,470,9
96.0784313725,inc,693,9
96.1538461538,inc,1183,9
96.2264150943,inc,846,9
96.2962962963,inc,940,9
96.3636363636,inc,1040,9
96.4285714286,inc,934,9
96.4912280702,inc,614,9
96.5517241379,inc,1150,9
96.6101694915,inc,524,9
96.6666666667,inc,1036,9
96.7213114754,inc,716,9
96.7741935484,inc,559,9
96.8253968254,inc,877,9
96.875,con,1232,9
96.9230769231,neutral,835,9
96.9696969697,inc,1134,9
97.0149253731,neutral,770,9
97.0588235294,inc,742,9
95.652173913,inc,543,9
95.7142857143,inc,1380,9
95.7746478873,inc,1170,9
95.8333333333,inc,568,9
95.8904109589,inc,568,9
95.9459459459,inc,748,9
96,con,973,9
96.0526315789,inc,659,9
96.1038961039,inc,519,9
96.1538461538,inc,566,9
96.2025316456,inc,578,9
95,con,897,9
93.8271604938,inc,679,9
93.9024390244,inc,628,9
93.9759036145,inc,653,9
94.0476190476,con,478,9
94.1176470588,inc,564,9
94.1860465116,con,610,9
94.2528735632,inc,698,9
94.3181818182,inc,509,9
94.3820224719,inc,566,9
94.4444444444,inc,886,9
94.5054945055,con,565,9
93.4782608696,inc,1651,9
93.5483870968,inc,587,9
93.6170212766,inc,753,9
93.6842105263,neutral,557,9
93.75,inc,919,9
92.7835051546,neutral,854,9
92.8571428571,inc,1423,9
92.9292929293,inc,1158,9
93,inc,644,9
93.0693069307,inc,1114,9
93.137254902,inc,749,9
93.2038834951,inc,687,9
93.2692307692,con,857,9
93.3333333333,inc,1185,9
93.3962264151,inc,666,9
92.523364486,inc,610,9
92.5925925926,con,574,9
92.6605504587,inc,700,9
92.7272727273,con,678,9
92.7927927928,inc,633,9
91.9642857143,inc,1265,9
92.0353982301,inc,945,9
91.2280701754,inc,1082,9
90.4347826087,inc,1401,9
90.5172413793,inc,1306,9
90.5982905983,inc,566,9
89.8305084746,inc,1653,9
89.9159663866,inc,1001,9
90,inc,1930,9
90.0826446281,neutral,1226,9
90.1639344262,inc,906,9
90.243902439,inc,1075,9
89.5161290323,inc,2000,9
89.6,neutral,577,9
89.6825396825,inc,594,9
89.7637795276,inc,772,9
89.84375,inc,738,9
89.9224806202,inc,735,9
90,con,587,9
90.0763358779,inc,897,9
90.1515151515,inc,878,9
89.4736842105,inc,690,9
88.8059701493,inc,1904,9
88.1481481481,con,505,9
88.2352941176,inc,1118,9
87.5912408759,inc,1423,9
86.9565217391,inc,716,9
86.3309352518,inc,918,9
86.4285714286,inc,567,9
86.524822695,inc,734,9
86.6197183099,inc,1092,9
86.7132867133,inc,795,9
86.8055555556,inc,535,9
86.8965517241,neutral,489,9
86.9863013699,inc,1082,9
87.074829932,inc,882,9
87.1621621622,inc,655,9
87.2483221477,inc,458,9
87.3333333333,inc,1358,9
87.417218543,inc,1083,9
87.5,neutral,428,9
87.5816993464,inc,1030,9
87.6623376623,neutral,923,9
87.0967741935,inc,915,9
87.1794871795,inc,724,9
87.2611464968,neutral,767,9
87.3417721519,neutral,584,9
87.4213836478,inc,987,9
87.5,inc,1055,9
87.6543209877,neutral,766,9
87.7300613497,con,526,9
87.8048780488,con,986,9
87.8787878788,inc,601,9
87.9518072289,con,551,9
88.0239520958,con,789,9
88.0952380952,con,568,9
88.1656804734,neutral,751,9
88.2352941176,con,701,9
88.3040935673,con,657,9
88.3720930233,con,457,9
87.8612716763,con,618,9
87.9310344828,con,455,9
87.4285714286,inc,765,9
87.5,con,631,9
87.5706214689,inc,936,9
87.6404494382,con,500,9
87.7094972067,con,1458,9
87.7777777778,con,510,9
87.8453038674,inc,751,9
87.9120879121,inc,520,9
87.9781420765,con,632,9
87.5,con,740,9
87.5675675676,con,705,9
87.6344086022,con,604,9
87.7005347594,con,556,9
87.7659574468,con,787,9
87.3015873016,con,1197,9
87.3684210526,con,573,9
87.4345549738,inc,716,9
87.5,con,719,9
87.5647668394,con,563,9
87.6288659794,con,747,9
87.6923076923,con,607,9
87.7551020408,con,613,9
87.8172588832,con,647,9
87.8787878788,neutral,508,9
87.4371859296,neutral,626,9
87.5,con,631,9
87.0646766169,con,953,9
87.1287128713,con,1024,9
87.1921182266,con,682,9
87.2549019608,con,625,9
87.3170731707,con,616,9
87.3786407767,con,725,9
87.4396135266,con,715,9
87.5,con,488,9
87.5598086124,neutral,948,9
87.619047619,con,498,9
87.6777251185,con,748,9
87.7358490566,con,610,9
87.79342723,con,725,9
87.8504672897,con,618,9
87.9069767442,con,613,9
87.962962963,con,492,9
88.0184331797,con,566,9
88.0733944954,con,450,9
88.1278538813,con,541,9
88.1818181818,neutral,646,9
87.7828054299,con,578,9
87.3873873874,con,524,9
87.4439461883,con,570,9
87.5,con,654,9
87.5555555556,neutral,612,9
87.610619469,con,517,9
87.6651982379,con,625,9
87.7192982456,con,652,9
87.7729257642,con,1245,9
87.8260869565,con,626,9
87.8787878788,con,668,9
87.9310344828,neutral,705,9
87.982832618,neutral,629,9
87.6068376068,neutral,933,9
87.6595744681,inc,726,9
87.7118644068,con,609,9
87.7637130802,con,529,9
87.8151260504,con,568,9
87.8661087866,con,489,9
87.9166666667,con,490,9
87.9668049793,inc,747,9
88.0165289256,con,534,9
88.0658436214,con,656,9
88.1147540984,con,698,9
88.1632653061,con,507,9
88.2113821138,con,686,9
88.2591093117,con,485,9
88.3064516129,inc,949,9
88.3534136546,con,819,9
88.4,con,557,9
88.4462151394,con,591,9
88.4920634921,con,543,9
88.5375494071,con,709,9
88.5826771654,con,1664,9
88.2352941176,inc,697,9
88.28125,con,706,9
87.9377431907,con,772,9
87.984496124,con,645,9
88.0308880309,inc,892,9
88.0769230769,con,574,9
87.7394636015,con,436,9
87.786259542,con,1093,9
87.8326996198,con,557,9
87.8787878788,neutral,527,9
87.9245283019,con,500,9
87.969924812,con,767,9
88.0149812734,con,664,9
88.0597014925,con,722,9
88.1040892193,con,710,9
88.1481481481,con,583,9
88.1918819188,inc,682,9
88.2352941176,con,580,9
88.2783882784,con,526,9
88.3211678832,con,458,9
88.3636363636,con,700,9
88.4057971014,con,575,9
88.4476534296,con,534,9
88.4892086331,con,566,9
88.5304659498,con,688,9
88.5714285714,neutral,688,9
88.6120996441,con,617,9
